Period Start,Period end,Time open,Time close,Price open,Price close,Price low,Price high,Volume traded,Trades count
2019-08-08T01:00:00.0000000Z,2019-08-08T02:00:00.0000000Z,2019-08-08T01:00:15.9290000Z,2019-08-08T01:59:48.2000000Z,225.52,225.26,224.77,225.74,292.89949354,91
2019-08-08T02:00:00.0000000Z,2019-08-08T03:00:00.0000000Z,2019-08-08T02:00:01.6800000Z,2019-08-08T02:59:28.2710000Z,225.23,225.74,224.81,226.19,246.27701499,81
2019-08-08T03:00:00.0000000Z,2019-08-08T04:00:00.0000000Z,2019-08-08T03:00:00.8850000Z,2019-08-08T03:58:06.0600000Z,225.58,225.29,225.29,226.34,253.07878297,58
2019-08-08T04:00:00.0000000Z,2019-08-08T05:00:00.0000000Z,2019-08-08T04:02:54.5080000Z,2019-08-08T04:58:08.8850000Z,225.4,225.73,225.1,225.96,184.50884601,44
2019-08-08T05:00:00.0000000Z,2019-08-08T06:00:00.0000000Z,2019-08-08T05:03:37.7410000Z,2019-08-08T05:59:24.5430000Z,225.57,225.27,224.82,225.7,187.76095938,60
2019-08-08T06:00:00.0000000Z,2019-08-08T07:00:00.0000000Z,2019-08-08T06:00:27.9380000Z,2019-08-08T06:57:49.4030000Z,225.27,224.63,223.36,225.54,1117.97766267,151
2019-08-08T07:00:00.0000000Z,2019-08-08T08:00:00.0000000Z,2019-08-08T07:00:21.6750000Z,2019-08-08T07:59:55.9660000Z,224.73,225.5,224.45,225.5,3714.42781085,189
2019-08-08T08:00:00.0000000Z,2019-08-08T09:00:00.0000000Z,2019-08-08T08:00:12.8680000Z,2019-08-08T08:59:11.0280000Z,225.41,225.45,224.63,226.51,5312.20398616,332
2019-08-08T09:00:00.0000000Z,2019-08-08T10:00:00.0000000Z,2019-08-08T09:00:00.9080000Z,2019-08-08T09:58:48.8890000Z,225.56,225.8,224.48,226.21,2465.5599433,160
2019-08-08T10:00:00.0000000Z,2019-08-08T11:00:00.0000000Z,2019-08-08T10:00:29.9840000Z,2019-08-08T10:58:35.2700000Z,225.77,225.06,224.87,226.5,1160.38261787,135
2019-08-08T11:00:00.0000000Z,2019-08-08T12:00:00.0000000Z,2019-08-08T11:00:47.9800000Z,2019-08-08T11:59:55.0300000Z,224.96,223.93,223.93,225.88,1535.07776146,118
2019-08-08T12:00:00.0000000Z,2019-08-08T13:00:00.0000000Z,2019-08-08T12:00:17.1900000Z,2019-08-08T12:57:52.9530000Z,223.88,224.56,223.5,225.06,1707.69896492,171
2019-08-08T13:00:00.0000000Z,2019-08-08T14:00:00.0000000Z,2019-08-08T13:00:18.5610000Z,2019-08-08T13:59:17.0340000Z,224.5,222.46,221.8,224.51,3226.31985515,233
2019-08-08T14:00:00.0000000Z,2019-08-08T15:00:00.0000000Z,2019-08-08T14:00:01.6160000Z,2019-08-08T14:59:10.7330000Z,222.0,222.5,221.89,223.07,4126.82818201,241
2019-08-08T15:00:00.0000000Z,2019-08-08T16:00:00.0000000Z,2019-08-08T15:00:18.5960000Z,2019-08-08T15:59:58.9200000Z,222.5,221.34,221.25,222.83,8604.03173236,271
2019-08-08T16:00:00.0000000Z,2019-08-08T17:00:00.0000000Z,2019-08-08T16:00:01.2250000Z,2019-08-08T16:58:41.6290000Z,221.34,220.13,217.0,221.59,8298.34754923,510
2019-08-08T17:00:00.0000000Z,2019-08-08T18:00:00.0000000Z,2019-08-08T17:00:06.6150000Z,2019-08-08T17:59:46.5870000Z,220.19,217.39,216.3,220.29,7384.836402,492
2019-08-08T18:00:00.0000000Z,2019-08-08T19:00:00.0000000Z,2019-08-08T18:00:15.5970000Z,2019-08-08T18:58:50.0620000Z,217.22,218.15,214.7,218.53,4925.34067248,373
2019-08-08T19:00:00.0000000Z,2019-08-08T20:00:00.0000000Z,2019-08-08T19:00:29.1230000Z,2019-08-08T19:59:54.9420000Z,218.32,217.32,216.65,218.68,3213.24674305,201
2019-08-08T20:00:00.0000000Z,2019-08-08T21:00:00.0000000Z,2019-08-08T20:00:05.0520000Z,2019-08-08T20:57:50.0520000Z,217.14,217.59,215.95,217.68,3986.1931662,225
2019-08-08T21:00:00.0000000Z,2019-08-08T22:00:00.0000000Z,2019-08-08T21:05:01.7990000Z,2019-08-08T21:58:49.9460000Z,217.74,218.07,217.61,219.34,932.96395831,70
2019-08-08T22:00:00.0000000Z,2019-08-08T23:00:00.0000000Z,2019-08-08T22:00:48.9940000Z,2019-08-08T22:58:29.2590000Z,218.1,218.67,218.01,218.98,947.3922234,91
2019-08-08T23:00:00.0000000Z,2019-08-09T00:00:00.0000000Z,2019-08-08T23:00:36.7810000Z,2019-08-08T23:59:52.6230000Z,219.09,220.97,219.09,221.84,5380.40412185,383
2019-08-09T00:00:00.0000000Z,2019-08-09T01:00:00.0000000Z,2019-08-09T00:00:16.0240000Z,2019-08-09T00:59:35.5300000Z,221.04,220.71,220.16,221.3,3420.64192424,228
2019-08-09T01:00:00.0000000Z,2019-08-09T02:00:00.0000000Z,2019-08-09T01:00:37.4340000Z,2019-08-09T01:59:06.6580000Z,220.61,219.06,218.92,220.63,2139.915683,177
2019-08-09T02:00:00.0000000Z,2019-08-09T03:00:00.0000000Z,2019-08-09T02:02:11.1130000Z,2019-08-09T02:59:48.1430000Z,219.09,218.83,217.93,219.09,1037.2768203,132
2019-08-09T03:00:00.0000000Z,2019-08-09T04:00:00.0000000Z,2019-08-09T03:01:15.7900000Z,2019-08-09T03:59:39.4800000Z,219.03,217.39,217.24,219.22,1774.83976142,370
2019-08-09T04:00:00.0000000Z,2019-08-09T05:00:00.0000000Z,2019-08-09T04:00:13.3000000Z,2019-08-09T04:59:59.5890000Z,217.42,216.35,216.35,217.96,2034.02741589,158
2019-08-09T05:00:00.0000000Z,2019-08-09T06:00:00.0000000Z,2019-08-09T05:00:00.5360000Z,2019-08-09T05:59:46.0080000Z,216.27,215.96,214.89,216.31,3583.30937169,231
2019-08-09T06:00:00.0000000Z,2019-08-09T07:00:00.0000000Z,2019-08-09T06:01:16.5550000Z,2019-08-09T06:57:58.6770000Z,215.99,217.03,215.62,217.06,1609.31286414,113
2019-08-09T07:00:00.0000000Z,2019-08-09T08:00:00.0000000Z,2019-08-09T07:00:12.7230000Z,2019-08-09T07:59:57.6600000Z,217.2,215.93,214.99,217.2,2784.27344324,563
2019-08-09T08:00:00.0000000Z,2019-08-09T09:00:00.0000000Z,2019-08-09T08:00:09.4990000Z,2019-08-09T08:59:30.7900000Z,215.93,216.02,215.43,218.34,1602.38132964,262
2019-08-09T09:00:00.0000000Z,2019-08-09T10:00:00.0000000Z,2019-08-09T09:00:30.1850000Z,2019-08-09T09:59:55.9960000Z,216.02,211.1,210.91,216.02,3544.94102344,513
2019-08-09T10:00:00.0000000Z,2019-08-09T11:00:00.0000000Z,2019-08-09T10:00:01.6470000Z,2019-08-09T10:59:22.7190000Z,210.92,208.96,207.5,212.0,2790.09830916,439
2019-08-09T11:00:00.0000000Z,2019-08-09T12:00:00.0000000Z,2019-08-09T11:00:14.6720000Z,2019-08-09T11:59:50.5890000Z,208.87,210.08,208.87,211.53,1775.67864628,349
2019-08-09T12:00:00.0000000Z,2019-08-09T13:00:00.0000000Z,2019-08-09T12:00:01.8990000Z,2019-08-09T12:59:49.4640000Z,210.04,210.35,209.64,211.56,1667.45640212,232
2019-08-09T13:00:00.0000000Z,2019-08-09T14:00:00.0000000Z,2019-08-09T13:00:14.7520000Z,2019-08-09T13:59:58.7040000Z,210.48,210.81,210.48,211.98,1856.82209733,263
2019-08-09T14:00:00.0000000Z,2019-08-09T15:00:00.0000000Z,2019-08-09T14:00:22.8910000Z,2019-08-09T14:58:42.8140000Z,210.81,210.73,209.26,211.13,1511.4046612,222
2019-08-09T15:00:00.0000000Z,2019-08-09T16:00:00.0000000Z,2019-08-09T15:00:30.6730000Z,2019-08-09T15:59:19.2150000Z,210.27,208.99,208.5,210.86,1887.52725276,226
2019-08-09T16:00:00.0000000Z,2019-08-09T17:00:00.0000000Z,2019-08-09T16:00:26.9260000Z,2019-08-09T16:59:36.9740000Z,208.77,209.12,207.22,211.0,2916.15509463,282
2019-08-09T17:00:00.0000000Z,2019-08-09T18:00:00.0000000Z,2019-08-09T17:00:16.9610000Z,2019-08-09T17:59:59.0920000Z,209.07,208.47,206.68,209.07,1663.86269816,285
2019-08-09T18:00:00.0000000Z,2019-08-09T19:00:00.0000000Z,2019-08-09T18:05:43.6620000Z,2019-08-09T18:57:39.5730000Z,208.28,207.72,207.09,208.41,620.33358094,108
2019-08-09T19:00:00.0000000Z,2019-08-09T20:00:00.0000000Z,2019-08-09T19:00:09.7760000Z,2019-08-09T19:59:48.1530000Z,207.62,209.44,207.42,209.62,711.77453646,73
2019-08-09T20:00:00.0000000Z,2019-08-09T21:00:00.0000000Z,2019-08-09T20:00:16.5010000Z,2019-08-09T20:59:15.4580000Z,209.44,209.62,208.94,210.4,348.9808376,95
2019-08-09T21:00:00.0000000Z,2019-08-09T22:00:00.0000000Z,2019-08-09T21:04:48.3080000Z,2019-08-09T21:59:08.2720000Z,209.27,209.75,209.0,210.3,330.94531169,65
2019-08-09T22:00:00.0000000Z,2019-08-09T23:00:00.0000000Z,2019-08-09T22:00:08.3460000Z,2019-08-09T22:59:04.6190000Z,209.81,209.0,209.0,210.61,292.24422447,65
2019-08-09T23:00:00.0000000Z,2019-08-10T00:00:00.0000000Z,2019-08-09T23:00:34.0990000Z,2019-08-09T23:57:48.8530000Z,208.88,210.59,208.42,210.59,226.54325339,114
2019-08-10T00:00:00.0000000Z,2019-08-10T01:00:00.0000000Z,2019-08-10T00:00:16.1210000Z,2019-08-10T00:56:10.4380000Z,210.63,213.11,210.63,214.82,859.82687629,137
2019-08-10T01:00:00.0000000Z,2019-08-10T02:00:00.0000000Z,2019-08-10T01:00:30.8010000Z,2019-08-10T01:57:05.7470000Z,213.39,212.79,212.3,213.64,585.00851534,96
2019-08-10T02:00:00.0000000Z,2019-08-10T03:00:00.0000000Z,2019-08-10T02:00:39.4900000Z,2019-08-10T02:59:11.2270000Z,212.64,210.88,210.88,213.16,619.63365767,116
2019-08-10T03:00:00.0000000Z,2019-08-10T04:00:00.0000000Z,2019-08-10T03:00:42.5790000Z,2019-08-10T03:57:57.9030000Z,210.95,211.72,210.94,212.12,202.44128493,61
2019-08-10T04:00:00.0000000Z,2019-08-10T05:00:00.0000000Z,2019-08-10T04:08:43.3800000Z,2019-08-10T04:59:42.1430000Z,211.89,211.53,211.36,212.12,316.64539262,38
2019-08-10T05:00:00.0000000Z,2019-08-10T06:00:00.0000000Z,2019-08-10T05:04:47.6940000Z,2019-08-10T05:57:03.9820000Z,211.74,211.62,211.62,212.4,237.1313413,36
2019-08-10T06:00:00.0000000Z,2019-08-10T07:00:00.0000000Z,2019-08-10T06:06:02.8860000Z,2019-08-10T06:57:32.0020000Z,212.42,211.22,210.79,212.62,303.82264921,75
2019-08-10T07:00:00.0000000Z,2019-08-10T08:00:00.0000000Z,2019-08-10T07:00:32.3230000Z,2019-08-10T07:57:02.5010000Z,211.22,211.11,210.7,211.78,79.21239891,37
2019-08-10T08:00:00.0000000Z,2019-08-10T09:00:00.0000000Z,2019-08-10T08:00:13.5780000Z,2019-08-10T08:56:54.8280000Z,211.3,212.08,211.21,212.08,95.65436228,58
2019-08-10T09:00:00.0000000Z,2019-08-10T10:00:00.0000000Z,2019-08-10T09:00:16.9930000Z,2019-08-10T09:48:21.2090000Z,212.29,212.29,212.14,213.24,187.24158592,53
2019-08-10T10:00:00.0000000Z,2019-08-10T11:00:00.0000000Z,2019-08-10T10:00:36.8930000Z,2019-08-10T10:59:48.5030000Z,212.69,212.11,212.02,212.96,205.90347605,60
2019-08-10T11:00:00.0000000Z,2019-08-10T12:00:00.0000000Z,2019-08-10T11:00:01.1900000Z,2019-08-10T11:58:44.7980000Z,212.09,203.46,198.23,212.09,5927.74519606,893
2019-08-10T12:00:00.0000000Z,2019-08-10T13:00:00.0000000Z,2019-08-10T12:00:38.9370000Z,2019-08-10T12:59:54.8400000Z,203.39,204.96,202.43,205.64,1492.42172026,207
2019-08-10T13:00:00.0000000Z,2019-08-10T14:00:00.0000000Z,2019-08-10T13:00:12.9370000Z,2019-08-10T13:59:46.5090000Z,204.7,204.75,204.29,206.12,529.34720013,136
2019-08-10T14:00:00.0000000Z,2019-08-10T15:00:00.0000000Z,2019-08-10T14:00:37.4290000Z,2019-08-10T14:58:18.7740000Z,204.74,204.08,202.42,204.74,559.20874965,88
2019-08-10T15:00:00.0000000Z,2019-08-10T16:00:00.0000000Z,2019-08-10T15:00:21.4980000Z,2019-08-10T15:58:51.1370000Z,203.86,204.86,203.39,205.09,452.38924214,133
2019-08-10T16:00:00.0000000Z,2019-08-10T17:00:00.0000000Z,2019-08-10T16:00:54.7930000Z,2019-08-10T16:59:06.7480000Z,204.87,203.72,203.0,204.87,1025.9053638,116
2019-08-10T17:00:00.0000000Z,2019-08-10T18:00:00.0000000Z,2019-08-10T17:00:46.9890000Z,2019-08-10T17:59:25.8750000Z,203.45,206.2,202.91,206.9,707.40795601,132
2019-08-10T18:00:00.0000000Z,2019-08-10T19:00:00.0000000Z,2019-08-10T18:03:00.4270000Z,2019-08-10T18:59:50.0540000Z,206.29,206.61,205.89,207.12,275.29681946,60
2019-08-10T19:00:00.0000000Z,2019-08-10T20:00:00.0000000Z,2019-08-10T19:06:47.1480000Z,2019-08-10T19:59:53.1750000Z,206.16,206.16,205.36,206.89,463.91587986,55
2019-08-10T20:00:00.0000000Z,2019-08-10T21:00:00.0000000Z,2019-08-10T20:01:13.4590000Z,2019-08-10T20:53:01.8800000Z,206.06,207.05,206.06,207.23,237.40320825,56
2019-08-10T21:00:00.0000000Z,2019-08-10T22:00:00.0000000Z,2019-08-10T21:03:34.2820000Z,2019-08-10T21:56:15.0550000Z,206.57,205.7,205.28,206.88,95.57780266,43
2019-08-10T22:00:00.0000000Z,2019-08-10T23:00:00.0000000Z,2019-08-10T22:04:42.4930000Z,2019-08-10T22:57:08.3410000Z,206.16,206.02,205.03,206.16,198.88425104,41
2019-08-10T23:00:00.0000000Z,2019-08-11T00:00:00.0000000Z,2019-08-10T23:04:54.5710000Z,2019-08-10T23:55:48.8830000Z,206.28,206.46,206.23,206.72,53.90557417,11
2019-08-11T00:00:00.0000000Z,2019-08-11T01:00:00.0000000Z,2019-08-11T00:00:32.5450000Z,2019-08-11T00:50:54.7750000Z,205.99,210.15,205.73,211.86,2356.08567991,335
2019-08-11T01:00:00.0000000Z,2019-08-11T02:00:00.0000000Z,2019-08-11T01:12:17.7490000Z,2019-08-11T01:59:49.1390000Z,209.46,209.77,209.16,210.24,1002.08291917,159
2019-08-11T02:00:00.0000000Z,2019-08-11T03:00:00.0000000Z,2019-08-11T02:00:10.9990000Z,2019-08-11T02:59:42.5200000Z,209.93,211.77,209.93,212.6,2764.00240652,518
2019-08-11T03:00:00.0000000Z,2019-08-11T04:00:00.0000000Z,2019-08-11T03:00:08.6450000Z,2019-08-11T03:59:54.3910000Z,212.27,210.49,210.49,215.57,2000.66613028,307
2019-08-11T04:00:00.0000000Z,2019-08-11T05:00:00.0000000Z,2019-08-11T04:01:56.8220000Z,2019-08-11T04:56:58.8990000Z,210.32,209.71,209.46,210.96,355.63196022,82
2019-08-11T05:00:00.0000000Z,2019-08-11T06:00:00.0000000Z,2019-08-11T05:01:47.6300000Z,2019-08-11T05:42:06.0560000Z,210.18,210.36,209.78,210.36,44.6101413,20
2019-08-11T06:00:00.0000000Z,2019-08-11T07:00:00.0000000Z,2019-08-11T06:00:13.7560000Z,2019-08-11T06:49:19.5070000Z,210.1,209.99,209.9,211.44,416.94909989,78
2019-08-11T07:00:00.0000000Z,2019-08-11T08:00:00.0000000Z,2019-08-11T07:00:31.3770000Z,2019-08-11T07:47:34.3340000Z,210.14,210.53,210.14,211.11,168.32953167,26
2019-08-11T08:00:00.0000000Z,2019-08-11T09:00:00.0000000Z,2019-08-11T08:20:48.7180000Z,2019-08-11T08:56:56.9590000Z,210.45,209.57,208.62,210.6,227.50687478,62
2019-08-11T09:00:00.0000000Z,2019-08-11T10:00:00.0000000Z,2019-08-11T09:00:36.7550000Z,2019-08-11T09:55:50.5620000Z,209.13,209.33,206.59,210.07,1495.7759883,182
2019-08-11T10:00:00.0000000Z,2019-08-11T11:00:00.0000000Z,2019-08-11T10:00:21.1350000Z,2019-08-11T10:54:24.3010000Z,209.68,209.57,209.36,210.24,47.58294702,34
2019-08-11T11:00:00.0000000Z,2019-08-11T12:00:00.0000000Z,2019-08-11T11:00:16.2690000Z,2019-08-11T11:59:25.6660000Z,209.72,211.17,209.72,211.34,554.84171528,91
2019-08-11T12:00:00.0000000Z,2019-08-11T13:00:00.0000000Z,2019-08-11T12:00:36.1100000Z,2019-08-11T12:59:43.5830000Z,211.17,210.82,210.16,211.17,239.69044706,66
2019-08-11T13:00:00.0000000Z,2019-08-11T14:00:00.0000000Z,2019-08-11T13:02:00.2330000Z,2019-08-11T13:59:20.6360000Z,211.07,209.94,209.76,211.13,72.98545118,56
2019-08-11T14:00:00.0000000Z,2019-08-11T15:00:00.0000000Z,2019-08-11T14:00:52.4050000Z,2019-08-11T14:53:40.8680000Z,209.91,210.24,209.49,210.82,206.62382234,47
2019-08-11T15:00:00.0000000Z,2019-08-11T16:00:00.0000000Z,2019-08-11T15:01:22.3470000Z,2019-08-11T15:59:47.4630000Z,210.14,209.96,209.44,210.3,132.15631382,49
2019-08-11T16:00:00.0000000Z,2019-08-11T17:00:00.0000000Z,2019-08-11T16:01:09.4270000Z,2019-08-11T16:59:58.6490000Z,209.86,212.54,209.86,213.71,758.63114824,174
2019-08-11T17:00:00.0000000Z,2019-08-11T18:00:00.0000000Z,2019-08-11T17:03:45.8250000Z,2019-08-11T17:59:45.4220000Z,212.38,214.0,211.79,214.96,699.98509961,151
2019-08-11T18:00:00.0000000Z,2019-08-11T19:00:00.0000000Z,2019-08-11T18:02:49.1450000Z,2019-08-11T18:59:58.7120000Z,213.98,215.24,213.98,216.0,483.57551909,109
2019-08-11T19:00:00.0000000Z,2019-08-11T20:00:00.0000000Z,2019-08-11T19:00:50.0250000Z,2019-08-11T19:55:33.9050000Z,215.06,214.9,214.9,216.0,3240.3395424,126
2019-08-11T20:00:00.0000000Z,2019-08-11T21:00:00.0000000Z,2019-08-11T20:06:33.7380000Z,2019-08-11T20:58:18.7210000Z,214.85,215.02,214.24,215.74,357.53527781,79
2019-08-11T21:00:00.0000000Z,2019-08-11T22:00:00.0000000Z,2019-08-11T21:00:32.4690000Z,2019-08-11T21:55:29.1850000Z,214.98,214.71,213.64,215.89,2561.58260571,120
2019-08-11T22:00:00.0000000Z,2019-08-11T23:00:00.0000000Z,2019-08-11T22:00:31.9300000Z,2019-08-11T22:59:11.1460000Z,214.03,214.96,213.12,215.48,802.12667275,109
2019-08-11T23:00:00.0000000Z,2019-08-12T00:00:00.0000000Z,2019-08-11T23:00:08.0070000Z,2019-08-11T23:59:54.8430000Z,214.95,216.02,214.8,216.54,3024.03394446,216
2019-08-12T00:00:00.0000000Z,2019-08-12T01:00:00.0000000Z,2019-08-12T00:00:01.4310000Z,2019-08-12T00:59:30.4720000Z,216.11,214.46,213.79,216.38,1001.3290928,133
2019-08-12T01:00:00.0000000Z,2019-08-12T02:00:00.0000000Z,2019-08-12T01:01:38.2370000Z,2019-08-12T01:58:30.0170000Z,214.11,213.44,212.73,214.55,472.30976858,78
2019-08-12T02:00:00.0000000Z,2019-08-12T03:00:00.0000000Z,2019-08-12T02:00:56.2700000Z,2019-08-12T02:59:27.0510000Z,213.97,213.0,212.79,213.97,121.19659302,35
2019-08-12T03:00:00.0000000Z,2019-08-12T04:00:00.0000000Z,2019-08-12T03:00:09.0650000Z,2019-08-12T03:56:10.9980000Z,213.02,213.72,213.02,213.84,264.70128648,65
2019-08-12T04:00:00.0000000Z,2019-08-12T05:00:00.0000000Z,2019-08-12T04:00:30.5370000Z,2019-08-12T04:57:49.8080000Z,213.67,213.47,213.47,214.29,217.16251628,61
2019-08-12T05:00:00.0000000Z,2019-08-12T06:00:00.0000000Z,2019-08-12T05:02:03.1940000Z,2019-08-12T05:59:54.5920000Z,213.42,212.94,212.7,213.58,285.20175946,115
2019-08-12T06:00:00.0000000Z,2019-08-12T07:00:00.0000000Z,2019-08-12T06:03:23.0110000Z,2019-08-12T06:57:02.5890000Z,212.74,212.37,211.82,213.25,544.11573233,99
2019-08-12T07:00:00.0000000Z,2019-08-12T08:00:00.0000000Z,2019-08-12T07:01:06.0440000Z,2019-08-12T07:59:13.3370000Z,212.11,212.66,211.46,212.94,853.92193607,106
2019-08-12T08:00:00.0000000Z,2019-08-12T09:00:00.0000000Z,2019-08-12T08:00:33.1730000Z,2019-08-12T08:59:42.7020000Z,212.52,211.82,211.09,212.64,842.11670689,125
2019-08-12T09:00:00.0000000Z,2019-08-12T10:00:00.0000000Z,2019-08-12T09:03:35.4170000Z,2019-08-12T09:59:20.3630000Z,211.71,212.22,211.54,212.79,268.27664406,58
2019-08-12T10:00:00.0000000Z,2019-08-12T11:00:00.0000000Z,2019-08-12T10:00:31.8130000Z,2019-08-12T10:59:59.8510000Z,212.05,211.72,211.35,212.35,388.80335011,99
2019-08-12T11:00:00.0000000Z,2019-08-12T12:00:00.0000000Z,2019-08-12T11:00:42.8200000Z,2019-08-12T11:59:20.2820000Z,211.9,210.78,209.43,211.91,658.95860116,113
2019-08-12T12:00:00.0000000Z,2019-08-12T13:00:00.0000000Z,2019-08-12T12:00:41.9340000Z,2019-08-12T12:59:32.0200000Z,210.71,211.18,209.27,211.9,1627.06891748,215
2019-08-12T13:00:00.0000000Z,2019-08-12T14:00:00.0000000Z,2019-08-12T13:00:39.3670000Z,2019-08-12T13:59:20.2440000Z,211.23,211.96,210.71,212.16,897.86297321,184
2019-08-12T14:00:00.0000000Z,2019-08-12T15:00:00.0000000Z,2019-08-12T14:00:04.4970000Z,2019-08-12T14:55:48.1530000Z,211.72,211.46,211.2,212.32,967.32924561,95
2019-08-12T15:00:00.0000000Z,2019-08-12T16:00:00.0000000Z,2019-08-12T15:00:30.2090000Z,2019-08-12T15:59:24.3280000Z,211.3,211.52,210.65,211.68,589.56865733,67
2019-08-12T16:00:00.0000000Z,2019-08-12T17:00:00.0000000Z,2019-08-12T16:01:00.4690000Z,2019-08-12T16:59:50.9690000Z,211.53,211.62,211.15,212.87,1733.68726201,165
2019-08-12T17:00:00.0000000Z,2019-08-12T18:00:00.0000000Z,2019-08-12T17:00:46.2520000Z,2019-08-12T17:59:55.8630000Z,211.47,211.95,211.42,212.6,546.62220187,109
